timestamp,frame_time,index,right_ankle_x,right_ankle_y,right_knee_x,right_knee_y,right_hip_x,right_hip_y,magnitude1,magnitude2,angle_deg,angular_velocity,linear_acceleration
1720903209.770835,0.0,0,0.0870046,0.7604017,0.065362655,0.48570013,0.06742651,0.13934383,0.2755527904922619,0.6213663791097964,2.6990437980779536,,
1720903210.036103,0.03336666666666667,0,0.088348694,0.75344044,0.06436686,0.4817334,0.06400121,0.13932322,0.27276333589935,0.6145996596445464,2.7736911411018137,0.28140340498227023,
1720903210.1206012,0.06673333333333334,0,0.08846344,0.7544488,0.06456463,0.483405,0.0646545,0.14179349,0.27209535539851226,0.6131177376906611,2.813504301073859,0.4711718770675579,22.03158691383528
1720903210.203973,0.10010000000000001,1,0.08858425,0.75381786,0.0647453,0.48103362,0.06481369,0.13732469,0.27382390959428066,0.616951264509121,2.7863718929638326,-0.32543837164526274,-93.73360368322105
1720903210.2860942,0.13346666666666668,1,0.08893553,0.75464433,0.06533619,0.48047087,0.0653062,0.13618901,0.2751872447400198,0.6189065292533775,2.731535752589352,-0.6677469956167951,-40.89139354995156
1720903210.361563,0.16683333333333333,1,0.08897247,0.754564,0.06521562,0.48085243,0.065390244,0.13715519,0.27474061836838964,0.6178590151865576,2.7732448175526794,0.5526664897909671,158.63853254711816
1720903210.444584,0.20020000000000002,1,0.08781323,0.76107574,0.065432705,0.48339453,0.068065695,0.13505143,0.2785816533845672,0.6263356899728736,2.80119973003118,0.33672128204765694,-25.516729362458353
1720903210.5239308,0.23356666666666667,1,0.088091925,0.7603121,0.06495062,0.4822993,0.06772897,0.1318265,0.27897424076041916,0.6288153542369243,2.9025126934224827,1.2768358876939796,116.23043669275698
1720903210.6008809,0.26693333333333336,1,0.08780222,0.75930023,0.06544979,0.48217505,0.06804921,0.13261834,0.27802517199875276,0.6269931539247311,2.806088224242166,-1.2530783288124594,-322.5267685687084
1720903210.6763442,0.3003,1,0.08820249,0.7591264,0.06462781,0.48511723,0.068187594,0.13312244,0.27502146480364914,0.6263238618113951,3.0861647436156323,3.711427117473388,645.3706856968471
1720903210.751007,0.33366666666666667,1,0.08858581,0.7600359,0.06530769,0.48381966,0.06905886,0.13153072,0.2771953549714425,0.6288084374169327,3.037736357315168,-0.6486269734338886,-572.8697517793928
1720903210.827096,0.3670333333333334,1,0.0885119,0.7597024,0.065454856,0.48508266,0.069225,0.13247326,0.27558596198584073,0.6275255544874876,3.0380748698897837,0.004448908459489254,84.19984981005432
1720903210.9103029,0.40040000000000003,1,0.08826914,0.75951266,0.065237425,0.48454386,0.06891427,0.13248038,0.2759316986545673,0.6273309261622775,3.0200066345933494,-0.21714830177158873,-26.126064557403154
1720903210.9903228,0.4337666666666667,1,0.088297896,0.7592768,0.065458246,0.48515648,0.069650926,0.13154466,0.2750701826792249,0.6280090535370713,3.061339657807972,0.5165339739270385,89.94535795945839
1720903211.136178,0.46713333333333334,1,0.08823092,0.7604396,0.065453656,0.4864059,0.07029158,0.13273509,0.2749786424367046,0.6279607956165895,3.1144192566641387,0.36391985399660265,-10.264595543370259
1720903211.231002,0.5005000000000001,1,0.088411555,0.7606538,0.06601243,0.48565552,0.07030006,0.13657051,0.27590899495876303,0.6243460317870467,2.994228528910424,-1.2675127795120609,-168.77943725544438
1720903211.312824,0.5338666666666667,1,0.08808659,0.760802,0.06549188,0.48677465,0.070204124,0.13841131,0.2749572547158742,0.6226474734958692,3.0679050561581485,0.9004497646793274,259.92683808500425
1720903211.3938591,0.5672333333333334,1,0.0877349,0.75851786,0.06636823,0.4830847,0.07049183,0.1356024,0.27626066738165994,0.623154055876652,2.8501689944907924,-2.686933955489894,-434.28363943165874
1720903211.481577,0.6006,1,0.08751364,0.7588192,0.065881595,0.48351306,0.07101012,0.13361973,0.2761547211258044,0.625417282231752,2.9807060617900443,1.4881484677752232,466.92429433358774
1720903211.569041,0.6339666666666667,1,0.08829226,0.75973946,0.0659093,0.48735628,0.07121263,0.13701142,0.2733012905173028,0.6229622283358812,3.1266589457210396,1.6687177215908082,20.252703659746455
1720903211.653453,0.6673333333333333,1,0.088363424,0.7606566,0.066047445,0.48684773,0.07136401,0.13803282,0.27471676036228254,0.6228558244136209,3.095465629689007,-0.3695360830572471,-236.87682587824875
1720903211.731659,0.7007000000000001,1,0.088048294,0.7586066,0.06574214,0.48901337,0.0717843,0.13997993,0.2705144706411975,0.6188404708736353,3.223904991424479,1.642324769859481,252.36426116774442
1720903211.8141031,0.7340666666666668,1,0.08786982,0.7581837,0.066514894,0.4858302,0.07141861,0.13726875,0.27318945485038,0.6211328361411771,2.965642709349581,-3.1325710035855603,-568.162862431691
1720903211.8946838,0.7674333333333334,1,0.08803174,0.7590461,0.06576046,0.4898722,0.07156892,0.13987525,0.27009367441809307,0.619389666620581,3.2067914993676574,2.992636648819389,745.6907000746714
1720903211.975806,0.8008000000000001,1,0.08840126,0.7597751,0.06572219,0.49087322,0.07129327,0.13944621,0.26985656125011587,0.620564768034054,3.241144594231999,0.4234736215378862,-310.6856290650525
1720903212.059201,0.8341666666666667,1,0.08842225,0.759208,0.065161236,0.48914367,0.07053584,0.13463964,0.2710642541665939,0.624824466001937,3.282415082541041,0.49487962341493075,8.39969833355026
1720903212.139832,0.8675333333333334,1,0.08821234,0.7595088,0.065711,0.48838407,0.0708437,0.13604099,0.27205684056416385,0.6237096850220691,3.148531481653134,-1.6604478615295846,-262.2286464239403
