timestamp,frame_time,index,right_ankle_x,right_ankle_y,right_knee_x,right_knee_y,right_hip_x,right_hip_y,magnitude1,magnitude2,angle_deg,angular_velocity,linear_acceleration
1720888974.0880306,0.0,0,0.519004,0.743403,0.5179312,0.5145804,0.5235092,0.20990597,0.22882510356989585,0.5335160577450304,0.7524141459038943,,
1720888974.274542,0.03336666666666667,0,0.5161981,0.75557625,0.51873845,0.51769173,0.5230211,0.20707397,0.23789808519567998,0.5485447015764108,0.101321313776126,-3.4908988147107674,
1720888974.3595445,0.06673333333333334,0,0.5141326,0.7620496,0.5164287,0.5205349,0.52201927,0.20610303,0.2415256566372389,0.5560025256258513,0.2683664485655864,1.9651808760875022,629.6778409113697
1720888974.4425433,0.10010000000000001,0,0.51304114,0.7615085,0.51403046,0.5193868,0.5200604,0.20429641,0.2421237176578453,0.557256324030405,0.4874281303640619,2.6393370376306957,79.68158240991785
1720888974.5475428,0.13346666666666668,0,0.5134322,0.7627616,0.51175225,0.5208647,0.5178298,0.20128432,0.24190270127366184,0.5614945244458285,0.8467981529264467,3.422586564744552,73.17820342200028
1720888974.654043,0.16683333333333333,0,0.5137784,0.7650205,0.5115129,0.5199473,0.51581603,0.20413081,0.2450836705094525,0.5608933625578493,0.7378527157257766,-1.022960422643956,-409.49065751219246
1720888974.7618198,0.20020000000000002,0,0.51340806,0.7620068,0.51049435,0.5206824,0.515483,0.20636062,0.2413420139634907,0.5556500553625672,0.9059555362632498,1.5597298801492887,235.08002651657998
1720888974.8612294,0.23356666666666667,0,0.5060861,0.7544315,0.50572634,0.5215598,0.51366174,0.22205798,0.23287198916892354,0.5324273855264903,0.9038060572130135,-0.021622453743870913,-156.05202596659882
1720888974.9662294,0.26693333333333336,0,0.51161796,0.7619782,0.51217246,0.5265305,0.514668,0.22429547,0.23544835774392428,0.5376914223260663,0.19200425687157044,-6.779063533724452,-631.3379519313687
1720888975.0697532,0.3003,0,0.5108828,0.76429904,0.512987,0.5275796,0.515237,0.22486274,0.236728781631961,0.5394538532988125,0.04266643773178117,-1.4425467220222812,505.6930357893936
1720888975.1807535,0.33366666666666667,0,0.51074827,0.7684428,0.5149468,0.5308276,0.5157819,0.22710882,0.23765231803324513,0.5413573755087426,0.47988824001606195,3.9389245293569113,475.6044194099995
1720888975.3147562,0.3670333333333334,0,0.5121289,0.7702827,0.51593524,0.5316491,0.51658475,0.2244957,0.23866392796012564,0.545805165592883,0.44644520458649406,-0.24956988953679815,-306.6291550923735
1720888975.413753,0.40040000000000003,0,0.5131026,0.7740424,0.5177144,0.53464043,0.51916254,0.22654127,0.23944641229809552,0.5475346826174257,0.46924485715284864,0.23030678444515662,47.55291563277116
1720888975.509753,0.4337666666666667,0,0.51381546,0.77474415,0.52408755,0.5338291,0.5250052,0.23044166,0.24113395011824199,0.5444174707960379,1.2635641027990463,8.274162589849894,821.9818907349926
1720888975.6167538,0.46713333333333334,0,0.51403797,0.77202386,0.5276853,0.53323764,0.5298682,0.23759638,0.23917589429183891,0.5346618652133118,1.5744084134476783,2.905064540815608,-492.24714377667755
1720888975.724754,0.5005000000000001,0,0.5121695,0.769899,0.53190285,0.5328133,0.5362083,0.23360956,0.23790551701684384,0.536827943988176,2.1914860400625154,5.713666995494601,255.11406516710431
1720888975.8283925,0.5338666666666667,0,0.5108195,0.77102476,0.53540504,0.5335336,0.5383381,0.23091985,0.2387603705801441,0.5408055155886159,2.9935942588648645,7.739487844366615,191.7561492739175
1720888975.9313908,0.5672333333333334,0,0.51079905,0.777206,0.53977096,0.5327535,0.5388509,0.22691697,0.24616332964998716,0.5510035647214621,3.8408502159277687,8.225925218012636,46.3304019808607
1720888976.0424361,0.6006,0,0.5142021,0.7889603,0.54518914,0.53880435,0.54333353,0.23373096,0.25206781401762524,0.5559930050650485,4.057886147438956,1.9544799567180795,-554.0337543159635
1720888976.1524153,0.6339666666666667,1,0.52234304,0.7930643,0.5513239,0.5375993,0.5470303,0.23643735,0.25710356118934335,0.5571741072920066,3.9326218692922152,-1.1389820260922454,-275.93285920124697
1720888976.2634153,0.6673333333333333,1,0.5306495,0.7969636,0.55415434,0.54163295,0.5504421,0.23689033,0.2564102274819306,0.5604228763183271,3.2356412692479704,-6.279101052237217,-454.27513441196726
1720888976.372415,0.7007000000000001,1,0.536223,0.80921435,0.55418074,0.5469276,0.54844964,0.22880006,0.2629008117664631,0.5805430602659781,2.7098540727098532,-4.823747734118026,130.9821240954767
1720888976.490931,0.7340666666666668,1,0.53687423,0.81797737,0.55443954,0.54851466,0.5445063,0.22884682,0.27003460762895337,0.589179954816643,2.9873904115301646,2.3417632471642817,593.1155414850857
1720888976.6164901,0.7674333333333334,1,0.5370803,0.8215934,0.5545474,0.5462179,0.5444009,0.23325743,0.27592890205708714,0.5883815336400118,2.916570098923333,-0.564039702122889,-227.0319622141462
1720888976.7154908,0.8008000000000001,1,0.5401482,0.8256428,0.5534178,0.5482152,0.55002224,0.23247142,0.27774478074895154,0.5932535946568479,1.784681771252497,-11.433135472109072,-1077.0210485771288
1720888976.8790536,0.8341666666666667,1,0.5401381,0.8282099,0.5539412,0.5503336,0.5492064,0.23552981,0.27821886941944046,0.5927494665597777,1.9671183044191591,1.1153915281022808,752.6226559149382
1720888976.9875317,0.8675333333333334,1,0.5401612,0.8305293,0.55565757,0.5480274,0.55218196,0.24000181,0.2829265765623323,0.5906498094652247,1.973637049477408,0.06009274593462183,-95.43386160309815
