file,statistic,count,mean,std,min,25%,50%,75%,max
p1v1_results.csv,timestamp,3253.0,1721481214.6796196,84.01979297606178,1721481074.4861288,1721481139.3762949,1721481214.2977548,1721481287.1342971,1721481363.1696692
p1v1_results.csv,frame_time,3253.0,54.34283245209551,31.351164114775756,0.0667333333333333,27.193833333333338,54.3543,81.48140000000001,108.6085
p1v1_results.csv,index,3253.0,0.13864125422686752,0.3456249105988611,0.0,0.0,0.0,0.0,1.0
p1v1_results.csv,right_ankle_x,3253.0,0.5368613590562558,0.050609488863318834,0.4390592,0.48609895,0.53364766,0.58819574,0.7866636
p1v1_results.csv,right_ankle_y,3253.0,0.7223455999385182,0.04940398809607741,0.6321274,0.67641896,0.73484004,0.7563806,0.83881474
p1v1_results.csv,right_knee_x,3253.0,0.5212072225330464,0.05818615427169758,0.4323128,0.47243556,0.49494228,0.57700706,0.74861395
p1v1_results.csv,right_knee_y,3253.0,0.48328539069781734,0.02782340525292557,0.383817,0.45581257,0.48919877,0.5046458,0.54988414
p1v1_results.csv,right_hip_x,3253.0,0.5192362821334153,0.058215939465720117,0.43712536,0.4665793,0.50250405,0.570391,0.73200357
p1v1_results.csv,right_hip_y,3253.0,0.20347429504764836,0.01825781060914473,0.06318457,0.18809631,0.20544453,0.21725899,0.2533627
p1v1_results.csv,magnitude1,3253.0,0.24265074509259066,0.024930087630175513,0.1931139553248884,0.2207926960304543,0.2388669001711848,0.2624895281659622,0.3088291657277226
p1v1_results.csv,magnitude2,3253.0,0.5200980559000575,0.050489628524685345,0.4144492534157858,0.4770769765038567,0.5231571601514146,0.5617554895765404,0.6249299608287532
p1v1_results.csv,angle_deg,3253.0,6.008957376005068,3.28731069561757,0.0069880048245194,3.3145575913372527,5.95729823847884,8.290285488619961,14.196743425667814
p1v1_results.csv,angular_velocity,3253.0,-0.00906841604524238,5.80848492622489,-111.11684470085046,-2.245264846028277,-0.0523594700739686,2.184928849987697,77.99374828050135
p1v1_results.csv,linear_acceleration,3253.0,-0.7065464988129869,92.31105526393746,-1794.9573893978036,-33.51480122925033,0.5300527985514952,31.651097760620456,909.2129106830192
p1v2_results.csv,timestamp,3671.0,1721480780.728151,95.45073175806618,1721480621.7101288,1721480696.3588104,1721480778.32193,1721480864.203686,1721480945.652589
p1v2_results.csv,frame_time,3671.0,61.35791879596841,35.3699169566757,0.0667333333333333,30.74738333333333,61.3613,91.97521666666667,122.58913333333334
p1v2_results.csv,index,3671.0,0.35276491419231815,0.47789543054916084,0.0,0.0,0.0,1.0,1.0
p1v2_results.csv,right_ankle_x,3671.0,0.48611213746663035,0.028790647615688884,0.41135103,0.47117029499999996,0.48407453,0.5092951,0.6727527
p1v2_results.csv,right_ankle_y,3671.0,0.675529374895124,0.027461316274146493,0.563758,0.658209175,0.67923874,0.6939119,0.7403117
p1v2_results.csv,right_knee_x,3671.0,0.48831222085535275,0.02484193790132853,0.4299032,0.47428846,0.4872087,0.5074588,0.666344
p1v2_results.csv,right_knee_y,3671.0,0.4755173696594933,0.019612739762862978,0.37562358,0.46038325,0.47315398,0.491515825,0.52482164
p1v2_results.csv,right_hip_x,3671.0,0.47993721032688647,0.03173236963416325,0.42355347,0.45531818,0.47913113,0.504039575,0.71119595
p1v2_results.csv,right_hip_y,3671.0,0.24531055707981475,0.0165321379088611,0.17806694,0.231806225,0.2474024,0.25721583000000003,0.2908365
p1v2_results.csv,magnitude1,3671.0,0.20268074398758493,0.01489723334221975,0.1578312735955095,0.19029430216483545,0.2060169383095588,0.214515128461927,0.2341736105659221
p1v2_results.csv,magnitude2,3671.0,0.4318055887964811,0.027656542466913833,0.3468170237568689,0.412876901720571,0.4365967474447199,0.45340846316477035,0.4850592497080518
p1v2_results.csv,angle_deg,3671.0,4.933022431254741,2.8875693176545676,0.0,2.73177091000892,4.747667207927102,6.691112328039136,15.1003329061381
p1v2_results.csv,angular_velocity,3671.0,-0.01318676688249312,5.319114888047125,-112.47593153128946,-1.8705679494157967,0.0588571277963615,1.9242220291622374,39.00105825077434
p1v2_results.csv,linear_acceleration,3671.0,-0.8382956960568353,96.55793154008789,-1768.9049481285213,-29.883979142488727,-0.0326422018332069,31.12515923647624,908.4370396716116
p2v1_results.csv,timestamp,3672.0,1721519078.87414,81.91135277640656,1721518934.112194,1721519007.9777112,1721519080.4436178,1721519149.6014702,1721519219.391598
p2v1_results.csv,frame_time,3672.0,61.499155582788674,35.42279873587719,0.0667333333333333,30.889191666666665,61.51145,92.13370833333333,123.0229
p2v1_results.csv,index,3672.0,0.4185729847494553,0.49339227433861665,0.0,0.0,0.0,1.0,1.0
p2v1_results.csv,right_ankle_x,3672.0,0.3997899327614378,0.13195442024649598,0.22931573,0.2387873825,0.46800725,0.49814723,0.58195066
p2v1_results.csv,right_ankle_y,3672.0,0.6528809677559912,0.023452645653511357,0.60353845,0.63410257,0.6534185299999999,0.6649952675,0.7608841
p2v1_results.csv,right_knee_x,3672.0,0.39268643792211333,0.1368277275846961,0.21568537,0.229078275,0.4415214,0.49720770000000003,0.59375083
p2v1_results.csv,right_knee_y,3672.0,0.3860752509422658,0.02258238899409891,0.32274118,0.373720015,0.381670875,0.3933187725,0.47348386
p2v1_results.csv,right_hip_x,3672.0,0.3945793732788671,0.14581536964250302,0.0,0.219371935,0.44775455,0.4936187825,0.626518
p2v1_results.csv,right_hip_y,3672.0,0.08469964896023964,0.022208164046104616,0.0,0.0687609875,0.07909280399999999,0.095967328,0.16526207
