1720890250.843606,20.186833333333336,1,0.23115337,0.6495601,0.21954851,0.37325087,0.21037069,0.065995574,0.27655281401264037,0.5839344728863312,0.36562812319850196,-0.347570114038542,-102.32887193310991
1720890250.93537,20.220200000000002,1,0.23126192,0.6499211,0.21913917,0.3728398,0.20887275,0.06304342,0.2773463788132459,0.5873046178529854,0.32021370345509653,-0.49490467927501747,-15.750757448692015
1720890251.011355,20.253566666666668,1,0.23151782,0.65042114,0.21868506,0.3753813,0.20927915,0.06699475,0.27533906325512014,0.5838501017522216,0.48856550781999514,2.215593925570158,349.93758134918
1720890251.08881,20.286933333333334,1,0.23131306,0.6498885,0.22001812,0.37272033,0.21183431,0.06578659,0.2773982305572278,0.5844266158836494,0.4232355459930673,-0.8434565217180128,-387.4413261995437
1720890251.1643782,20.3203,1,0.23103352,0.65114915,0.21947475,0.372826,0.21125038,0.06505973,0.2785630584277958,0.5864232218974658,0.44474863478222176,0.28468441790250315,146.45132133663415
1720890251.23865,20.35366666666667,1,0.2313362,0.6501125,0.21919146,0.37380782,0.21072534,0.06554752,0.27657146934240423,0.5849282248750733,0.4974288646258691,0.7092886750218427,56.082674466266056
1720890251.329835,20.387033333333335,1,0.2314405,0.6490466,0.21950355,0.3738561,0.21075304,0.066354096,0.27544927542921727,0.5830596240297136,0.4506913463412058,-0.5125579081868982,-131.45072222820653
1720890251.414644,20.4204,1,0.23156968,0.6488218,0.21906658,0.37188226,0.20960407,0.064299926,0.2772216089859732,0.5849344046790057,0.4328997786611579,-0.20978379738469127,35.02236502305191
1720890251.511845,20.453766666666667,1,0.23089592,0.65376055,0.21786866,0.37539363,0.21091883,0.07076308,0.2786715874577553,0.5833396101648298,0.7167921141334648,2.9206697185879467,315.94031517705315
1720890251.5849228,20.487133333333336,1,0.23216812,0.6507858,0.21617472,0.3699127,0.20897889,0.060018837,0.2813280675490968,0.5912219117990591,1.0112098088379682,4.028832059540887,148.76050746342455
1720890251.6593971,20.520500000000002,1,0.23250179,0.64915943,0.21631184,0.37151578,0.20973119,0.061090235,0.2781152840465887,0.5885098850084673,1.1198574632270557,1.45886035507724,-338.5249766467833
1720890251.741724,20.553866666666668,1,0.23202884,0.64912874,0.21664014,0.36971352,0.20935401,0.05946793,0.2798386627814081,0.5900966314492642,0.9502368768239494,-2.0603303293124156,-419.3436800204053
1720890251.823839,20.587233333333334,1,0.23061495,0.65272236,0.21820727,0.3733402,0.21083346,0.06853894,0.27965755291328764,0.5845182170334887,0.603753691549385,-4.219490469142885,-257.9477289003092
1720890251.9000168,20.6206,1,0.2311122,0.6525039,0.2176359,0.37336868,0.21008912,0.06941929,0.2794603471938342,0.5834635127007453,0.698942282002526,1.2495575632039104,704.2909642968291
1720890251.9769979,20.65396666666667,1,0.2306008,0.6530815,0.2183578,0.37141174,0.21146901,0.06601906,0.28193568635547567,0.587374079043873,0.62250083740419,-0.9929901847875654,-285.7766731124497
1720890252.058571,20.687333333333335,1,0.23077878,0.6524581,0.2179627,0.3718767,0.2107481,0.06711754,0.280873931901405,0.5856831300551395,0.6551728375677209,0.40052346818113554,167.5839725148815
1720890252.142724,20.7207,1,0.2308801,0.6526467,0.21849918,0.37270117,0.21200113,0.066338815,0.2802191986361286,0.5866117535087907,0.6881811815727173,0.392242329347644,-0.965361102238062
1720890252.22251,20.754066666666667,1,0.23095258,0.6525996,0.21805811,0.37458962,0.20921037,0.06556604,0.2783088216093615,0.5874360099567645,0.5347302220822809,-1.9232802720316495,-284.7023161894032
1720890252.298403,20.787433333333333,1,0.23100984,0.65431595,0.21774156,0.3743679,0.21160588,0.06644957,0.28026230765265653,0.5881865163343627,0.8229308453124003,3.7974636269911937,739.4694229447538
1720890252.373203,20.820800000000002,1,0.23068984,0.6532129,0.21717763,0.3745541,0.21221182,0.06615993,0.2789862194930796,0.5873437350975895,0.9730268283202834,2.0066304000009434,-234.8672533713098
1720890252.449437,20.854166666666668,1,0.23028705,0.6533902,0.21749172,0.3752622,0.21235904,0.06345164,0.2784221980357171,0.5902109306656588,0.8934116863444115,-1.0443540176950836,-392.609735800868
1720890252.5249028,20.887533333333334,1,0.23039356,0.65359217,0.21699841,0.37507847,0.21205047,0.06360955,0.2788356341708776,0.5902677115512442,0.9727056472509452,1.050725459142879,272.3445275015719
1720890252.601727,20.920899999999996,1,0.2304045,0.6500412,0.21756025,0.3751569,0.21123914,0.06421761,0.27518423005519826,0.5861370111068351,0.801339476089418,-2.2306278153318133,-419.00964218729814
1720890252.68109,20.95426666666667,1,0.22968629,0.6479701,0.2191556,0.37079328,0.21246548,0.061190307,0.2773767700354044,0.5870324169729219,0.49492073763280986,-3.8609720235149907,-201.5253327340488
1720890252.761903,20.987633333333335,1,0.23019369,0.64876175,0.21862563,0.3719834,0.21245845,0.06396258,0.2770199804479944,0.585068037624075,0.656106771873588,1.9945574566467212,710.8112952514426
1720890252.842788,21.021,1,0.23069696,0.6522962,0.21886878,0.37384117,0.21016726,0.06570049,0.2787061239809561,0.5869548538585967,0.4277628042386102,-2.823071712297669,-584.298461021693
1720890252.921539,21.054366666666667,1,0.23027262,0.6510292,0.21784696,0.37452105,0.20899901,0.06518519,0.27678723222943336,0.5862301644536199,0.49357423471531764,0.835689167299946,455.7707773968787
1720890252.996901,21.087733333333336,1,0.23024437,0.65099484,0.21845989,0.37524617,0.2111044,0.066684596,0.2760003677685632,0.5846236291293181,0.5708553987752831,1.0254663863930624,24.70363488733507
1720890253.072562,21.121100000000002,1,0.22980647,0.6525741,0.21794155,0.3739048,0.20977195,0.06495476,0.27892179962757924,0.5879607974344219,0.48529527331510947,-1.1308360820498455,-279.5805352312645
1720890253.1448,21.154466666666668,1,0.23013964,0.65206015,0.21809909,0.37418044,0.2091383,0.066319935,0.2781404518686264,0.5861165824638029,0.4273349221942556,-0.8023530058867077,44.60838318870616
1720890253.222711,21.187833333333334,1,0.23038848,0.6500089,0.21890962,0.37279108,0.20810506,0.066017896,0.27745538792041685,0.5844160317160308,0.18459344903558236,-3.115619636992487,-291.2695935137121
1720890253.298696,21.2212,1,0.23031357,0.64976597,0.2186039,0.37192366,0.20803705,0.06471259,0.27808895593815997,0.5854773316375373,0.23373903659886264,0.6467805063601859,485.7428090459568
1720890253.373908,21.25456666666667,1,0.23018381,0.64973,0.21917644,0.3710279,0.207618,0.06444708,0.2789194237089916,0.5857177770955597,0.05604784513424906,-2.3625377228471085,-392.5093219405941
1720890253.448073,21.287933333333335,0,0.47989345,0.6267193,0.44544005,0.36130682,0.4477303,0.067471676,0.2676393479487679,0.5601717240022348,4.104706046338558,54.589974243559446,7533.27231570009
1720890253.529881,21.3213,1,0.23042102,0.6503842,0.21837953,0.37181726,0.20743695,0.06590924,0.27882706153592196,0.5849266630394324,0.22399000361770185,-47.43682480254674,-12234.522234580101
