timestamp,frame_time,index,right_ankle_x,right_ankle_y,right_knee_x,right_knee_y,right_hip_x,right_hip_y,magnitude1,magnitude2,angle_deg,angular_velocity,linear_acceleration
1721350178.5726824,0.0,0,0.4004125,0.7842893,0.3999612,0.53030115,0.42081818,0.20273273,0.25398854772274093,0.5819144461473827,2.111344784707945,,
1721350178.6907167,0.03336666666666667,0,0.40122342,0.78429466,0.40069133,0.5313387,0.4220059,0.20764336,0.2529565327717419,0.5770257125743908,2.184621256651836,0.6208062653112066,
1721350178.7798119,0.06673333333333334,0,0.40148562,0.7842637,0.40069962,0.5310739,0.42304927,0.21035957,0.253190962607969,0.5743090662799321,2.3295901647544954,1.627125202387571,110.80280551194824
1721350178.8873198,0.10010000000000001,0,0.4018225,0.7844935,0.4016471,0.53179926,0.42399484,0.2117538,0.25269431003884035,0.5731687356775825,2.2567308143054454,-0.6777113175608416,-210.31419071858173
1721350178.9953194,0.13346666666666668,0,0.40184766,0.7839035,0.40100962,0.52991706,0.42485824,0.20657289,0.25398780082374633,0.5777889720362389,2.471427148924691,1.987937064037371,242.13070724088593
1721350179.1063218,0.16683333333333333,0,0.40136942,0.7842471,0.40132707,0.5312577,0.42571718,0.20881242,0.2529894148985735,0.5759495546147417,2.4324696340339718,-0.35096087129590214,-206.70345324329432
1721350179.229323,0.20020000000000002,0,0.4015205,0.7827949,0.40093058,0.53052837,0.4259839,0.20782645,0.25226721594907847,0.5754886493066816,2.5702393338953526,1.1200688562356353,117.32254254219106
1721350179.3593218,0.23356666666666667,0,0.40155348,0.78304374,0.40023866,0.5317571,0.42664057,0.20997229,0.2512900656329297,0.573620329973445,2.8064840639097413,1.8172822185551167,52.61322910080383
1721350179.4863234,0.26693333333333336,0,0.40170646,0.7828178,0.40102988,0.5350794,0.42684302,0.21852137,0.24773928521486738,0.5648560004433449,2.7070319707555486,-0.7830779509107724,-200.86005635785372
1721350179.6110506,0.3003,0,0.40337285,0.78453046,0.4002944,0.5371075,0.42665523,0.21983768,0.24744208409409066,0.5651725596710689,3.0737994429692153,2.940556091201793,292.86984362582564
1721350179.7227726,0.33366666666666667,0,0.40592504,0.78250664,0.3984173,0.53807265,0.4243524,0.22191063,0.24454927127051043,0.5608987708809612,3.6419033201917634,5.084978029368673,188.2957754695989
1721350179.8252876,0.3670333333333334,0,0.4101699,0.78782576,0.3968655,0.53719974,0.42251474,0.2159753,0.25097890965368164,0.5719837103768479,4.275325838949768,6.178828743070646,104.67421706244403
1721350179.9172869,0.40040000000000003,0,0.41407394,0.79111683,0.39571142,0.53705657,0.41986996,0.21474357,0.2547229911086688,0.5764024207507258,4.710070945992624,4.725526640760765,-154.9674269857994
1721350180.0282857,0.4337666666666667,0,0.41910344,0.7924347,0.40261593,0.53944594,0.41911903,0.22079763,0.25352543948402173,0.571637034628696,3.730320143101142,-8.826673751073333,-1197.733698647405
1721350180.3652875,0.46713333333333334,0,0.42003983,0.7950477,0.40386438,0.5403684,0.41519445,0.20992535,0.2551924809334287,0.5851424087613306,3.1597124994368637,-1.6931887092438398,207.65315837723975
1721350180.4642885,0.5005000000000001,0,0.4170208,0.80350596,0.39700598,0.5350491,0.4101452,0.1958986,0.2692019456466258,0.6076462651232041,3.6154585515413173,4.603452194696846,623.9340052377603
1721350180.564286,0.5338666666666667,0,0.41795722,0.80536413,0.39474255,0.5356572,0.4048934,0.189216,0.27070414728323994,0.61628659078714,3.704912899516338,0.8945656609818828,-363.8507908314477
1721350180.663287,0.5672333333333334,0,0.41848677,0.8037133,0.39242226,0.5367349,0.40009505,0.19214907,0.2682477358674964,0.611840765670531,3.8534276463690103,1.5001348540197244,60.00583768787492
1721350180.8218021,0.6006,0,0.41806078,0.8024281,0.3894842,0.538138,0.39409357,0.2013367,0.26583059750151866,0.6015690746940477,3.887858843605184,0.21721067755887677,-79.39607675786273
1721350180.916801,0.6339666666666667,0,0.41804123,0.7990943,0.3879297,0.53866994,0.3939799,0.21105109,0.26215941542941573,0.5885352729049714,4.252436711843181,3.837708772059271,373.8686452288101
1721350181.008801,0.6673333333333333,0,0.4183057,0.79929215,0.384591,0.5501038,0.38467944,0.22122589,0.25145878450144976,0.5790434278279869,4.376064912421492,1.3437846774570328,-265.928188469314
1721350181.1018007,0.7007000000000001,0,0.414562,0.80062187,0.37419462,0.5337969,0.37977207,0.20475155,0.26986123064417206,0.5968850576513124,5.26147507458788,9.520570424245788,862.521825286449
1721350181.2008011,0.7340666666666668,0,0.41560096,0.80318725,0.37272546,0.53689533,0.3783241,0.20718344,0.2697215102632536,0.5971684272332364,5.567760543586634,3.093778430113216,-636.8337411355227
1721350181.296801,0.7674333333333334,0,0.4179322,0.80321485,0.37250796,0.549633,0.3783409,0.20379965,0.2576181343486094,0.6007212612433941,6.376802627535742,8.427525558920657,545.042533792521
1721350181.4428017,0.8008000000000001,0,0.47092777,0.78136206,0.39469463,0.54669464,0.37577608,0.20959364,0.24673931817374944,0.5796317376923381,8.548338414031925,14.87346924567637,433.112585160641
1721350181.5388024,0.8341666666666667,0,0.4829988,0.775658,0.40857166,0.5343975,0.38059014,0.21504948,0.2524797813715652,0.5698854519262841,6.7922997291568405,-18.291941707378765,-3389.066729948744
1721350181.635803,0.8675333333333334,0,0.4447581,0.80013883,0.3734837,0.54746574,0.380065,0.19932884,0.2625332935465409,0.6042829155605516,9.607064025510747,29.018009456198534,4784.616034767068
